#Subj:	11059
#Run:	1
#Age:	21
#Gender:	female
#15-Apr-2013
Func	Run	Trial	Block	Null	trialStartTime	Mag	ScoreInc	Freq	EV	RT	Emotion	Image
DEV	   1	 207	   8	   0	2.165921e+03	  73	  73	5.683243e-01	4.172389e+01	1383	scram	scram_10.png	
DEV	   1	 208	   8	   0	2.172034e+03	  68	  68	7.257798e-01	4.943691e+01	 655	scram	scram_21.png	
DEV	   1	 209	   8	   0	2.178369e+03	  80	  80	5.831456e-01	4.667147e+01	1305	scram	scram_12.png	
DEV	   1	 210	   8	   0	2.185236e+03	  74	  74	5.686981e-01	4.231457e+01	1381	scram	scram_17.png	
CEVR	   1	 211	   7	   0	2.254252e+03	 179	   0	2.061445e-01	  37	  18	happy	happy_21.png	
CEVR	   1	 212	   7	   0	2.260417e+03	 145	   0	2.471846e-01	3.576408e+01	1061	happy	happy_16.png	
CEVR	   1	 213	   7	   0	2.267229e+03	 122	   0	3.052805e-01	3.730528e+01	2058	happy	happy_9.png	
CEVR	   1	 214	   7	   0	2.273425e+03	 120	   0	3.036342e-01	3.639273e+01	2035	happy	happy_10.png	
CEVR	   1	 215	   7	   0	2.280254e+03	 145	 145	2.487514e-01	3.600499e+01	1094	happy	happy_8.png	
CEVR	   1	 216	   7	   0	2.286509e+03	 166	   0	2.253742e-01	3.745075e+01	 554	happy	happy_7.png	
CEVR	   1	 217	   7	   0	2.294836e+03	  98	  98	3.940962e-01	3.857638e+01	3014	happy	happy_13.png	
CEVR	   1	 218	   7	   0	2.301731e+03	 127	   0	3.035631e-01	3.851782e+01	2034	happy	happy_14.png	
CEVR	   1	 219	   7	   0	2.308086e+03	 155	   0	2.417398e-01	3.748348e+01	 943	happy	happy_17.png	
CEVR	   1	 220	   7	   0	2.315816e+03	 136	   0	2.681159e-01	3.646377e+01	1470	happy	happy_20.png	
CEVR	   1	 221	   7	   0	2.322025e+03	 121	   0	3.046342e-01	3.700000e+01	2049	happy	happy_6.png	
CEVR	   1	 222	   7	   0	2.328806e+03	  97	  97	3.927813e-01	3.817834e+01	3003	happy	happy_1.png	
